date,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,positive_rate,population,cases_7day_avg,deaths_7day_avg,case_fatality_rate,vaccination_coverage_pct,year,month_name,wave
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Jan 2020,Wave 1
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,,0.0,2020,Feb 2020,Wave 1
2020-03-01,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-06,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,235824864,0.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-08,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-09,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-10,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-11,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-12,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-13,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-14,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,235824864,1.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-15,15.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-16,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-17,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-18,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.26,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-19,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.16,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-20,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.21,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-21,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.16,235824864,2.0,0.0,0.0,0.0,2020,Mar 2020,Wave 1
2020-03-22,440.0,2.0,461.0,2.0,0.0,0.0,0.0,0.16,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-23,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.16,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-24,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.15,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-25,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.17,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-26,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.2,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-27,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.08,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-28,0.0,0.0,461.0,2.0,0.0,0.0,0.0,0.09,235824864,63.0,0.29,0.43,0.0,2020,Mar 2020,Wave 1
2020-03-29,774.0,7.0,1235.0,9.0,0.0,0.0,0.0,0.09,235824864,111.0,1.0,0.73,0.0,2020,Mar 2020,Wave 1
2020-03-30,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.1,235824864,111.0,1.0,0.73,0.0,2020,Mar 2020,Wave 1
2020-03-31,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.11,235824864,111.0,1.0,0.73,0.0,2020,Mar 2020,Wave 1
2020-04-01,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.11,235824864,111.0,1.0,0.73,0.0,2020,Apr 2020,Wave 1
2020-04-02,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.06,235824864,111.0,1.0,0.73,0.0,2020,Apr 2020,Wave 1
2020-04-03,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.07,235824864,111.0,1.0,0.73,0.0,2020,Apr 2020,Wave 1
2020-04-04,0.0,0.0,1235.0,9.0,0.0,0.0,0.0,0.08,235824864,111.0,1.0,0.73,0.0,2020,Apr 2020,Wave 1
2020-04-05,1215.0,26.0,2450.0,35.0,0.0,0.0,0.0,0.1,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-06,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.09,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-07,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.08,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-08,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.08,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-09,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.08,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-10,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.09,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-11,0.0,0.0,2450.0,35.0,0.0,0.0,0.0,0.08,235824864,174.0,3.71,1.43,0.0,2020,Apr 2020,Wave 1
2020-04-12,2245.0,31.0,4695.0,66.0,0.0,0.0,0.0,0.06,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-13,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.06,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-14,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.07,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-15,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.07,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-16,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.08,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-17,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.08,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-18,0.0,0.0,4695.0,66.0,0.0,0.0,0.0,0.08,235824864,321.0,4.43,1.41,0.0,2020,Apr 2020,Wave 1
2020-04-19,2330.0,69.0,7025.0,135.0,0.0,0.0,0.0,0.07,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-20,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.1,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-21,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.1,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-22,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.11,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-23,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.12,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-24,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.13,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-25,0.0,0.0,7025.0,135.0,0.0,0.0,0.0,0.13,235824864,333.0,9.86,1.92,0.0,2020,Apr 2020,Wave 1
2020-04-26,4915.0,118.0,11940.0,253.0,0.0,0.0,0.0,0.14,235824864,702.0,16.86,2.12,0.0,2020,Apr 2020,Wave 1
2020-04-27,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.12,235824864,702.0,16.86,2.12,0.0,2020,Apr 2020,Wave 1
2020-04-28,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.12,235824864,702.0,16.86,2.12,0.0,2020,Apr 2020,Wave 1
2020-04-29,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.12,235824864,702.0,16.86,2.12,0.0,2020,Apr 2020,Wave 1
2020-04-30,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.12,235824864,702.0,16.86,2.12,0.0,2020,Apr 2020,Wave 1
2020-05-01,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.13,235824864,702.0,16.86,2.12,0.0,2020,May 2020,Wave 1
2020-05-02,0.0,0.0,11940.0,253.0,0.0,0.0,0.0,0.12,235824864,702.0,16.86,2.12,0.0,2020,May 2020,Wave 1
2020-05-03,5759.0,155.0,17699.0,408.0,0.0,0.0,0.0,0.12,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-04,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.12,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-05,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.13,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-06,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.12,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-07,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.12,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-08,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.13,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-09,0.0,0.0,17699.0,408.0,0.0,0.0,0.0,0.13,235824864,823.0,22.14,2.31,0.0,2020,May 2020,Wave 1
2020-05-10,8736.0,191.0,26435.0,599.0,0.0,0.0,0.0,0.14,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-11,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.15,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-12,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.13,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-13,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.13,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-14,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.14,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-15,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.12,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-16,0.0,0.0,26435.0,599.0,0.0,0.0,0.0,0.11,235824864,1248.0,27.29,2.27,0.0,2020,May 2020,Wave 1
2020-05-17,10783.0,204.0,37218.0,803.0,0.0,0.0,0.0,0.11,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-18,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.1,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-19,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.11,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-20,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.13,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-21,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.12,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-22,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.13,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-23,0.0,0.0,37218.0,803.0,0.0,0.0,0.0,0.14,235824864,1540.0,29.14,2.16,0.0,2020,May 2020,Wave 1
2020-05-24,15219.0,298.0,52437.0,1101.0,0.0,0.0,0.0,0.14,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-25,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.14,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-26,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.15,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-27,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.15,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-28,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.17,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-29,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.19,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-30,0.0,0.0,52437.0,1101.0,0.0,0.0,0.0,0.21,235824864,2174.0,42.57,2.1,0.0,2020,May 2020,Wave 1
2020-05-31,14020.0,294.0,66457.0,1395.0,0.0,0.0,0.0,0.22,235824864,2003.0,42.0,2.1,0.0,2020,May 2020,Wave 1
2020-06-01,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.24,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-02,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.24,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-03,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.25,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-04,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.23,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-05,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.23,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-06,0.0,0.0,66457.0,1395.0,0.0,0.0,0.0,0.23,235824864,2003.0,42.0,2.1,0.0,2020,Jun 2020,Wave 1
2020-06-07,27526.0,540.0,93983.0,1935.0,0.0,0.0,0.0,0.23,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-08,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.22,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-09,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.22,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-10,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.22,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-11,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.22,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-12,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.19,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-13,0.0,0.0,93983.0,1935.0,0.0,0.0,0.0,0.19,235824864,3932.0,77.14,2.06,0.0,2020,Jun 2020,Wave 1
2020-06-14,38422.0,616.0,132405.0,2551.0,0.0,0.0,0.0,0.22,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-15,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.21,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-16,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.21,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-17,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.21,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-18,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.19,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-19,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.23,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-20,0.0,0.0,132405.0,2551.0,0.0,0.0,0.0,0.22,235824864,5489.0,88.0,1.93,0.0,2020,Jun 2020,Wave 1
2020-06-21,39261.0,831.0,171666.0,3382.0,0.0,0.0,0.0,0.18,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-22,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.18,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-23,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.17,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-24,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.16,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-25,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.16,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-26,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.15,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-27,0.0,0.0,171666.0,3382.0,0.0,0.0,0.0,0.15,235824864,5609.0,118.71,1.97,0.0,2020,Jun 2020,Wave 1
2020-06-28,27217.0,653.0,198883.0,4035.0,0.0,0.0,0.0,0.15,235824864,3888.0,93.29,2.03,0.0,2020,Jun 2020,Wave 1
2020-06-29,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.15,235824864,3888.0,93.29,2.03,0.0,2020,Jun 2020,Wave 1
2020-06-30,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.16,235824864,3888.0,93.29,2.03,0.0,2020,Jun 2020,Wave 1
2020-07-01,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.16,235824864,3888.0,93.29,2.03,0.0,2020,Jul 2020,Wave 2
2020-07-02,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.17,235824864,3888.0,93.29,2.03,0.0,2020,Jul 2020,Wave 2
2020-07-03,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.15,235824864,3888.0,93.29,2.03,0.0,2020,Jul 2020,Wave 2
2020-07-04,0.0,0.0,198883.0,4035.0,0.0,0.0,0.0,0.14,235824864,3888.0,93.29,2.03,0.0,2020,Jul 2020,Wave 2
2020-07-05,26400.0,584.0,225283.0,4619.0,0.0,0.0,0.0,0.16,235824864,3771.0,83.43,2.05,0.0,2020,Jul 2020,Wave 2
2020-07-06,0.0,0.0,225283.0,4619.0,0.0,0.0,0.0,0.16,235824864,3771.0,83.43,2.05,0.0,2020,Jul 2020,Wave 2
2020-07-07,0.0,0.0,225283.0,4619.0,0.0,0.0,0.0,0.15,235824864,3771.0,83.43,2.05,0.0,2020,Jul 2020,Wave 2
